Id;MSSubClass;LotFrontage;LotArea;OverallQual;OverallCond;YearBuilt;YearRemodAdd;MasVnrArea;BsmtFinSF1;BsmtFinSF2;BsmtUnfSF;TotalBsmtSF;1stFlrSF;2ndFlrSF;LowQualFinSF;GrLivArea;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;KitchenAbvGr;TotRmsAbvGrd;Fireplaces;GarageYrBlt;GarageCars;GarageArea;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;MiscVal;MoSold;YrSold;MSZoning;Street;LotShape;LandContour;Utilities;LotConfig;LandSlope;Neighborhood;Condition1;Condition2;BldgType;HouseStyle;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;MasVnrType;ExterQual;ExterCond;Foundation;BsmtQual;BsmtCond;BsmtExposure;BsmtFinType1;BsmtFinType2;Heating;HeatingQC;CentralAir;Electrical;KitchenQual;Functional;FireplaceQu;GarageType;GarageFinish;GarageQual;GarageCond;PavedDrive;SaleType;SaleCondition;SalePrice
1;0.4305160219795849;-0.0966610046835966;-0.13323101787251115;0.6514792433257054;-0.4864558145184008;-1.1444348066983088;-0.8701694651841416;1.1928204208069817;0.7794310595713417;-0.3553424078009089;-0.8821938338203069;0.0025128746429467458;-0.8035704191234989;1.208966898559009;-0.1336023189084742;0.5292595085999106;1.1625370098766281;-0.24292317354969858;0.7897405221108432;1.2696689035304758;0.1637791168735145;-0.20760727197535242;0.9379395210772157;-1.0329528078115267;-1.0919098749494802;-0.25721487156570894;0.35100032086652694;-0.9467014684878265;0.8452087808985794;-0.4042442108783151;-0.12852142748861475;-0.29276941900848363;-0.06939258050999438;-0.19048147368468316;-1.599111099180035;0.1387774889497933;0.38716628531934044;0.06423820868684652;-0.7012910160534652;-0.05781863909230732;-0.02618016347468811;-0.5386025674919686;-0.22571613264140375;0.29035011717618237;0.24968330114232823;0.05350379748501543;-0.4163183608616603;0.7359641231123614;-0.49472017452797806;-0.08040363678187423;1.0686734686607688;1.0869812665548066;0.6872523451745184;-1.052302192339342;0.2381123611523445;1.101966463675966;-0.6331314316433501;0.025757592617331196;0.6340837729486318;-1.1643514955124212;0.31428246384745334;0.11183287411915645;-0.891179439754874;-0.2638125652751769;-0.2795126251808751;-0.7359943387625092;-0.23704354622859738;0.6307151139496556;0.530557802322478;-0.27806180764676497;-0.1052981620366218;-0.11623702017432831;-0.28974476252886233;-0.2559117975086708;-0.19614912605366755;208500
2;-1.1289825433014868;0.5078900326405443;0.11344180762410892;-0.07183611428306244;2.0506523111722563;0.061114688805567766;0.5974201024849616;-0.8158601872820739;0.8882568659259541;-0.3553424078009089;-0.439541000754329;0.3411144831911435;0.41858529196276156;-0.8502460384647269;-0.1336023189084742;-0.3818462114064603;-0.8365143385813862;4.0214528418959015;0.7897405221108432;-0.7718030169894511;0.1637791168735145;-0.20760727197535242;-0.26746341899718507;0.803307538934029;0.23634637025563435;-0.25721487156570894;-0.060731012615303295;1.2495398091517056;-1.0729164749626994;-0.4042442108783151;-0.12852142748861475;-0.29276941900848363;-0.06939258050999438;-0.19048147368468316;-0.489110050937792;-0.6144386220786311;0.38716628531934044;0.06423820868684652;-0.7012910160534652;-0.05781863909230732;-0.02618016347468811;3.34146198121662;-0.22571613264140375;0.9860970553856078;-2.680903643523702;0.05350379748501543;-0.4163183608616603;-0.7997780680415892;-0.49472017452797806;-0.08040363678187423;-1.0300006684054568;-1.007473369379947;-0.7082094066024214;0.6896039310341726;0.2381123611523445;-0.7738070854620712;-0.6331314316433501;0.025757592617331196;-2.249910957596548;-0.67892797082706;0.31428246384745334;0.11183287411915645;-0.891179439754874;-0.2638125652751769;-0.2795126251808751;0.7710908429952241;-0.23704354622859738;0.6307151139496556;0.530557802322478;-0.27806180764676497;-0.1052981620366218;-0.11623702017432831;-0.28974476252886233;-0.2559117975086708;-0.19614912605366755;181500
3;0.4305160219795849;0.03470910417055509;0.42006074121844766;0.6514792433257054;-0.4864558145184008;-1.014085512562825;-0.7886193072878963;1.1207899545920406;0.6548028018522425;-0.3553424078009089;-0.05691823145270738;0.06539671138940592;-0.5765601481088185;1.2233839679875813;-0.1336023189084742;0.6596746080593433;1.1625370098766281;-0.24292317354969858;0.7897405221108432;1.2696689035304758;0.1637791168735145;-0.20760727197535242;-0.26746341899718507;0.803307538934029;-0.9482929893390146;-0.25721487156570894;0.6317262300586839;-0.9467014684878265;0.6751373224620152;-0.4042442108783151;-0.12852142748861475;-0.29276941900848363;-0.06939258050999438;-0.19048147368468316;0.9908913467185322;0.1387774889497933;0.38716628531934044;0.06423820868684652;1.016636640721802;-0.05781863909230732;-0.02618016347468811;-0.5386025674919686;-0.22571613264140375;0.29035011717618237;0.24968330114232823;0.05350379748501543;-0.4163183608616603;0.7359641231123614;-0.49472017452797806;-0.08040363678187423;1.0686734686607688;1.0869812665548066;0.6872523451745184;-1.052302192339342;0.2381123611523445;1.101966463675966;-0.6331314316433501;0.025757592617331196;-0.3272478038997615;-1.1643514955124212;0.31428246384745334;0.11183287411915645;-0.891179439754874;-0.2638125652751769;-0.2795126251808751;-0.7359943387625092;-0.23704354622859738;0.6307151139496556;0.530557802322478;-0.27806180764676497;-0.1052981620366218;-0.11623702017432831;-0.28974476252886233;-0.2559117975086708;-0.19614912605366755;223500
4;0.64933549679099;-0.32970882779723826;0.10334662405391024;0.6514792433257054;-0.4864558145184008;1.5767636346413096;0.8289167892112851;-0.8158601872820739;0.38453889531831814;-0.3553424078009089;0.17429086235752286;-0.1058189995379056;-0.4392874241491019;1.0872160824989776;-0.1336023189084742;0.5415113627950322;1.1625370098766281;-0.24292317354969858;-1.0260408358133;-0.7718030169894511;0.1637791168735145;-0.20760727197535242;0.3568462498048216;0.803307538934029;-0.7576041350541463;-1.7775158870255008;0.7908042452675729;-0.9467014684878265;0.5925582926186246;2.8443743576062905;-0.12852142748861475;-0.29276941900848363;-0.06939258050999438;-0.19048147368468316;-1.599111099180035;-1.3676547331070554;0.38716628531934044;0.06423820868684652;1.016636640721802;-0.05781863909230732;-0.02618016347468811;0.754752282077561;-0.22571613264140375;0.5061955365574604;0.24968330114232823;0.05350379748501543;-0.4163183608616603;0.7359641231123614;-0.49472017452797806;-0.08040363678187423;-1.0163120120765503;-0.6339552209123812;-0.7082094066024214;0.6896039310341726;0.2381123611523445;-1.2093870066810872;0.8387983298204889;-3.3929774275011493;0.6340837729486318;-0.67892797082706;0.31428246384745334;0.11183287411915645;0.15138625098400096;-0.2638125652751769;-0.2795126251808751;-0.7359943387625092;-0.23704354622859738;-0.7155481409721235;-1.3580749767574765;0.9558902870774809;-0.1052981620366218;-0.11623702017432831;-0.28974476252886233;-0.2559117975086708;-1.1779497215865917;140000
5;0.4305160219795849;0.6499447166902024;0.878409197637974;1.3747946009344731;-0.4864558145184008;-0.9538218995472787;-0.6381246465837993;1.4124180014228478;0.754399568682183;-0.3553424078009089;0.06836253483018745;0.2562366999455109;0.11226725905892665;1.436334528800022;-0.1336023189084742;1.2821906666769456;1.1625370098766281;-0.24292317354969858;0.7897405221108432;1.2696689035304758;1.3900227611572622;-0.20760727197535242;1.4837142535583396;0.803307538934029;-0.8818954497563969;-1.7775158870255008;1.6984846849888804;1.0808841527880613;0.9918482705072539;-0.4042442108783151;-0.12852142748861475;-0.29276941900848363;-0.06939258050999438;-0.19048147368468316;2.100892394960775;0.1387774889497933;0.38716628531934044;0.06423820868684652;1.016636640721802;-0.05781863909230732;-0.02618016347468811;3.34146198121662;-0.22571613264140375;2.631930415028491;0.24968330114232823;0.05350379748501543;-0.4163183608616603;0.7359641231123614;-0.49472017452797806;-0.08040363678187423;1.0686734686607688;1.0869812665548066;0.6872523451745184;-1.052302192339342;0.2381123611523445;1.101966463675966;-0.6331314316433501;0.025757592617331196;-1.2885793807481547;-1.1643514955124212;0.31428246384745334;0.11183287411915645;-0.891179439754874;-0.2638125652751769;-0.2795126251808751;-0.7359943387625092;-0.23704354622859738;0.6307151139496556;0.530557802322478;-0.27806180764676497;-0.1052981620366218;-0.11623702017432831;-0.28974476252886233;-0.2559117975086708;-0.19614912605366755;250000
6;0.17170751494505274;0.6844012546126014;0.858650972943622;-0.7951514718918303;-0.4864558145184008;-0.5922663359212847;-0.3133101549780846;-0.8158601872820739;0.7915055176998226;-0.3553424078009089;-1.2904904920472065;-0.06086088818213095;-1.0323686572030963;0.826165102133672;-0.1336023189084742;-0.15314743994232138;1.1625370098766281;-0.24292317354969858;-1.0260408358133;1.2696689035304758;-2.288708171693981;-0.20760727197535242;-0.9463598161163677;-1.0329528078115267;-0.48353898478673657;-0.25721487156570894;0.03284429044874903;0.4840468856326104;0.523061986290014;-0.4042442108783151;8.528884964528897;-0.29276941900848363;-0.06939258050999438;5.155843751854797;1.3608916961326132;0.8919935999782177;0.38716628531934044;0.06423820868684652;1.016636640721802;-0.05781863909230732;-0.02618016347468811;-0.5386025674919686;-0.22571613264140375;-0.4205946071570768;0.24968330114232823;0.05350379748501543;-0.4163183608616603;-0.2878640043236057;-0.49472017452797806;-0.08040363678187423;1.0686734686607688;1.0869812665548066;-0.7082094066024214;0.6896039310341726;0.2381123611523445;0.10396803384857056;-0.6331314316433501;0.025757592617331196;0.6340837729486318;-1.1643514955124212;0.31428246384745334;0.11183287411915645;-0.891179439754874;-0.2638125652751769;-0.2795126251808751;0.7710908429952241;-0.23704354622859738;-0.7155481409721235;0.530557802322478;0.9558902870774809;-0.1052981620366218;-0.11623702017432831;-0.28974476252886233;-0.2559117975086708;-0.19614912605366755;143000
7;-1.1289825433014868;0.31998332264480805;0.20853108780272497;1.3747946009344731;-0.4864558145184008;-1.2157591295390953;-1.0502818709834802;1.1730137946783665;1.0006043382468603;-0.3553424078009089;-0.3480089390482668;0.5938490492003939;1.3454590449738932;-0.8502460384647269;-0.1336023189084742;0.5010658841926763;1.1625370098766281;-0.24292317354969858;0.7897405221108432;-0.7718030169894511;0.1637791168735145;-0.20760727197535242;0.3568462498048216;0.803307538934029;-1.1704939377371337;-0.25721487156570894;0.7627316543483571;1.1897195728940069;0.8142133254955424;-0.4042442108783151;-0.12852142748861475;-0.29276941900848363;-0.06939258050999438;-0.19048147368468316;0.6208909973044512;-0.6144386220786311;0.38716628531934044;0.06423820868684652;-0.7012910160534652;-0.05781863909230732;-0.02618016347468811;-0.5386025674919686;-0.22571613264140375;0.7577821795563064;0.24968330114232823;0.05350379748501543;-0.4163183608616603;-0.7997780680415892;-0.49472017452797806;-0.08040363678187423;1.0686734686607688;1.0869812665548066;2.482116461924745;-1.052302192339342;0.2381123611523445;1.101966463675966;-2.105061193107189;0.025757592617331196;-1.2885793807481547;-1.1643514955124212;0.31428246384745334;0.11183287411915645;-0.891179439754874;-0.2638125652751769;-0.2795126251808751;-0.7359943387625092;-0.23704354622859738;-0.7155481409721235;0.530557802322478;-0.27806180764676497;-0.1052981620366218;-0.11623702017432831;-0.28974476252886233;-0.2559117975086708;-0.19614912605366755;307000
8;0.4305160219795849;0.9477096021709062;0.2648333697180831;0.6514792433257054;0.4276418193525149;0.1580748156740827;0.7154556300205854;1.2694664072009108;0.8449275236077753;1.5403871109320115;-0.6467304901281847;0.22679424792710284;0.0060055413651323615;1.3590254182107129;-0.1336023189084742;1.131085916303691;1.1625370098766281;-0.24292317354969858;0.7897405221108432;1.2696689035304758;0.1637791168735145;-0.20760727197535242;0.3568462498048216;1.5639114786039605;0.3431755751363153;-0.25721487156570894;0.05155935106155949;1.1583790905570355;1.401003423353247;2.7425922188692806;-0.12852142748861475;-0.29276941900848363;-0.06939258050999438;4.591453896436668;1.7308920455466943;0.8919935999782177;0.38716628531934044;0.06423820868684652;1.016636640721802;-0.05781863909230732;-0.02618016347468811;0.754752282077561;-0.22571613264140375;0.138330105846442;2.3899958546315925;0.05350379748501543;-0.4163183608616603;0.7359641231123614;-0.49472017452797806;-0.08040363678187423;-0.5843834057670689;-0.42873276928404586;2.482116461924745;0.6896039310341726;0.2381123611523445;-0.7738070854620712;-0.6331314316433501;0.025757592617331196;-0.3272478038997615;-0.67892797082706;-3.135735560342631;0.11183287411915645;-0.891179439754874;-0.2638125652751769;-0.2795126251808751;0.7710908429952241;-0.23704354622859738;0.6307151139496556;0.530557802322478;-0.27806180764676497;-0.1052981620366218;-0.11623702017432831;-0.28974476252886233;-0.2559117975086708;-0.19614912605366755;200000
9;0.17170751494505274;-0.802889756267229;-0.7568972413148797;0.6514792433257054;-0.4864558145184008;1.2434482913226834;1.4977363885658415;-0.8158601872820739;-1.4141397865662995;-0.3553424078009089;0.9064553635713996;0.09521795485550315;-0.24552722993787388;1.0820837234939686;-0.1336023189084742;0.6394560502955091;-0.8365143385813862;-0.24292317354969858;0.7897405221108432;-0.7718030169894511;-1.0624645274102333;4.336071900852137;0.9379395210772157;1.5639114786039605;1.539023694841824;-0.25721487156570894;-0.023300891389682367;0.7912222068012251;-1.0729164749626994;2.6812936230712987;-0.12852142748861475;-0.29276941900848363;-0.06939258050999438;-0.19048147368468316;-0.859110400351873;0.1387774889497933;-2.096550452976434;0.06423820868684652;-0.7012910160534652;-0.05781863909230732;-0.02618016347468811;-0.5386025674919686;-0.22571613264140375;-0.8987816005946153;-3.1958704652453496;0.05350379748501543;-0.4163183608616603;-0.2878640043236057;-0.49472017452797806;-0.08040363678187423;0.44342177929932947;-0.6339552209123812;-0.7082094066024214;0.6896039310341726;0.2381123611523445;-1.2093870066810872;0.8387983298204889;0.025757592617331196;0.6340837729486318;1.2627661279143851;0.31428246384745334;0.11183287411915645;0.15138625098400096;-0.2638125652751769;4.789908899838722;0.7710908429952241;1.261153758939161;0.6307151139496556;-1.3580749767574765;0.9558902870774809;3.8366330321548814;-0.11623702017432831;-0.28974476252886233;-0.2559117975086708;-1.1779497215865917;129900
10;2.0667639144522822;-0.8605459665259837;-0.38452565257989507;-0.7951514718918303;0.4276418193525149;1.0642390764097878;1.4977363885658415;-0.8158601872820739;0.8418028908516413;-0.3553424078009089;-0.9221145444942407;0.1302371657775972;-0.08049450407490359;-0.8502460384647269;-0.1336023189084742;-0.8572546337070026;1.1625370098766281;-0.24292317354969858;-1.0260408358133;-0.7718030169894511;-1.0624645274102333;4.336071900852137;-0.9463598161163677;1.5639114786039605;1.341573685701495;1.0244581717987922;-1.2538161266819705;-0.9467014684878265;-0.32491478188316253;-0.4042442108783151;-0.12852142748861475;-0.29276941900848363;-0.06939258050999438;-0.19048147368468316;-1.9691114485941161;0.1387774889497933;0.38716628531934044;0.06423820868684652;-0.7012910160534652;-0.05781863909230732;-0.02618016347468811;0.754752282077561;-0.22571613264140375;-0.9566051540983153;-3.1958704652453496;-9.655358527261132;0.5202375819087928;0.2240500593943778;-0.49472017452797806;-0.08040363678187423;-1.0300006684054568;-1.007473369379947;-0.7082094066024214;0.6896039310341726;0.2381123611523445;-1.2093870066810872;0.8387983298204889;0.025757592617331196;0.6340837729486318;-1.1643514955124212;0.31428246384745334;0.11183287411915645;-0.891179439754874;-0.2638125652751769;-0.2795126251808751;0.7710908429952241;-0.23704354622859738;0.6307151139496556;0.530557802322478;-0.27806180764676497;-4.047229356228125;-0.11623702017432831;-0.28974476252886233;-0.2559117975086708;-0.19614912605366755;118000
